1331902429,C0dUNI3qOSbc8FAIIi,192.168.202.74,36605,192.168.21.254,22,failure,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu6,SSH-1.99-Cisco-1.25
1331902449,Cn6gR5yGjtECRjv1,192.168.202.74,36606,192.168.21.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu6,SSH-1.99-Cisco-1.25
1331902794,CJgQue4ddrEh6OGX9l,192.168.202.109,49494,192.168.21.254,22,failure,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331902806,C05r7R2Gt88oYKWmUb,192.168.202.109,49495,192.168.21.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331902917,CFiIlG2gopbkfQqxjb,192.168.202.109,45855,192.168.22.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903021,Cgmwc237pRaEjQI0Hi,192.168.202.96,50057,192.168.28.203,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903080,CNmpIjJf9NsGnUq,192.168.202.96,46011,192.168.28.202,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903053,CppDQ01DraL5tfrGg3,192.168.202.109,36591,192.168.28.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903035,CWxMF01bFcY5ms6Pi3,192.168.202.109,41061,192.168.27.254,22,failure,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903027,C3crGI2UiPwAlc7C37,192.168.202.109,45992,192.168.26.254,22,failure,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903135,CProc22Xy47ZnUY0Ra,192.168.202.96,45958,192.168.28.202,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903128,Cp7gop1ChcilYLCBmc,192.168.202.109,45997,192.168.26.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331902981,COHkZ61LRNTjUIEqU3,192.168.202.109,54754,192.168.24.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903197,CZ7cVS3TFdEOf4DSre,192.168.202.96,50828,192.168.28.101,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903210,C0E8hT3oDB3P9vswve,192.168.202.109,49506,192.168.21.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903236,CmnQwf2u48vSobT5f9,192.168.202.96,55659,192.168.28.102,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903246,CeIc9h4CJFQdy3xpml,192.168.202.109,49507,192.168.21.254,22,failure,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903045,CNnZku1PUUpxIL7ev5,192.168.202.109,41062,192.168.27.254,22,failure,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903286,CCK6O34Smq46MuQUa,192.168.202.109,41069,192.168.27.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903107,CSo3TC14jy4CG6SCj6,192.168.202.109,41064,192.168.27.254,22,failure,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
